gene658	GO:0005154 GO:0005198 GO:0045167 GO:0007417 GO:0019991 GO:0051294 GO:0042734 GO:0016323 GO:0045197 GO:0016336 GO:0045186 GO:0008285 GO:0045211 GO:0007391 GO:0030710 GO:0004385 GO:0007422 GO:0051726 GO:0045179 GO:0045175 GO:0005856 GO:0005918 GO:0016332 GO:0007268 GO:0016334 GO:0045196 GO:0001738 GO:0043195 GO:0030182
gene659	GO:0005789
gene660	GO:0004004 GO:0003676 GO:0031202 GO:0005681 GO:0005515 GO:0005524 GO:0000398
gene661	GO:0005737 GO:0007059 GO:0015937 GO:0005886 GO:0007126 GO:0007067 GO:0000910 GO:0005819 GO:0005524 GO:0016044 GO:0004594
gene662	GO:0016021 GO:0016081 GO:0008021 GO:0005484 GO:0035149 GO:0005886
gene663	GO:0016020
gene664	GO:0008054 GO:0007147 GO:0005813 GO:0006911 GO:0000776 GO:0030162 GO:0005819 GO:0007096 GO:0007144
gene665	GO:0006810 GO:0008289 GO:0005215
gene666	GO:0003735 GO:0005811 GO:0022627 GO:0006412
gene667	GO:0005048 GO:0006617 GO:0005525 GO:0005786 GO:0017111 GO:0008312
gene668	GO:0008017 GO:0008354 GO:0005875 GO:0007399
gene669	GO:0009987 GO:0006810 GO:0005488 GO:0016020
gene670	GO:0016175 GO:0005488 GO:0000902 GO:0008285 GO:0007569 GO:0044425 GO:0042554 GO:0035051 GO:0045453
gene671	GO:0046488 GO:0008360 GO:0007015 GO:0016310 GO:0016308 GO:0007155 GO:0000166
gene672	GO:0006098
gene673	GO:0005829 GO:0005488 GO:0051436 GO:0005876 GO:0007088 GO:0005813 GO:0031145 GO:0051437 GO:0005654 GO:0008283
gene674	GO:0006526 GO:0001889 GO:0007584 GO:0005741 GO:0000050 GO:0043434 GO:0051384 GO:0005515 GO:0000166 GO:0042493 GO:0001822 GO:0010043 GO:0032496 GO:0006953 GO:0004055 GO:0005783 GO:0000053
gene675	GO:0016020
gene676	GO:0017110 GO:0017111
gene677	GO:0004029 GO:0055114 GO:0004043 GO:0006081 GO:0005739 GO:0007605
gene678	GO:0000022 GO:0005839 GO:0008283 GO:0006511 GO:0005829 GO:0004298
gene679	GO:0006260 GO:0003899
gene680	GO:0007165
gene681	GO:0006928 GO:0030833 GO:0005885 GO:0008360 GO:0042995 GO:0005925 GO:0030866 GO:0003779 GO:0005200 GO:0005737 GO:0030031
gene682	GO:0008080 GO:0008152
gene683	GO:0005488 GO:0050789 GO:0042742 GO:0006955 GO:0005576
gene684	GO:0005737 GO:0006474 GO:0005515 GO:0004596 GO:0005634 GO:0043022
gene685	GO:0006457 GO:0005811 GO:0005524 GO:0051082 GO:0005783
gene686	GO:0004386 GO:0000166
gene687	GO:0016020 GO:0009055 GO:0005739
gene688	GO:0005488
gene689	GO:0005488 GO:0003824
gene690	GO:0030833 GO:0005885 GO:0007303 GO:0001745 GO:0030037 GO:0007413 GO:0003779 GO:0030589 GO:0008335 GO:0008407
gene691	GO:0005515 GO:0016020 GO:0048519 GO:0031323 GO:0010468 GO:0044267 GO:0007224 GO:0005875 GO:0046907 GO:0032502
gene692	GO:0005515 GO:0003700 GO:0005634 GO:0006355
gene693	GO:0003899 GO:0008270 GO:0006367 GO:0005665 GO:0003677 GO:0005515 GO:0000287 GO:0006368 GO:0000398 GO:0032549
gene694	GO:0042048
gene695	GO:0006633 GO:0005783 GO:0055114 GO:0016491
gene696	GO:0009314 GO:0016321 GO:0007050 GO:0004674 GO:0051225 GO:0007348 GO:0007349 GO:0005524 GO:0001700 GO:0007444 GO:0051299 GO:0000077 GO:0030162 GO:0007093 GO:0005634 GO:0006468
gene697	GO:0016020
gene698	GO:0004736 GO:0006094 GO:0005811 GO:0005759 GO:0005524 GO:0009374
gene699	GO:0003824
gene700	GO:0003724 GO:0008298 GO:0005515 GO:0008026 GO:0007315 GO:0046012 GO:0046843 GO:0007278 GO:0043186 GO:0003723 GO:0030717 GO:0005524 GO:0007294 GO:0006378 GO:0048134
gene701	GO:0030262 GO:0003677 GO:0004516 GO:0005515 GO:0016787 GO:0005634
gene702	GO:0016491 GO:0005488 GO:0006631
gene703	GO:0006537 GO:0006562 GO:0005759 GO:0042331 GO:0004657
gene704	GO:0005737 GO:0016301 GO:0019209 GO:0005634 GO:0008270 GO:0046777 GO:0019900
gene705	GO:0008137 GO:0055114 GO:0005747
gene706	GO:0005515 GO:0007399 GO:0009987
gene707	GO:0005488 GO:0005947 GO:0016740 GO:0042645
gene708	GO:0005634 GO:0003700 GO:0006810 GO:0005215
gene709	GO:0046914 GO:0005777 GO:0051536 GO:0004854 GO:0008340
gene710	GO:0003723 GO:0005524 GO:0005634 GO:0008026
gene711	GO:0000278 GO:0008138 GO:0006470 GO:0008270
gene712	GO:0046709 GO:0005739 GO:0005227 GO:0017110 GO:0046032 GO:0006812
gene713	GO:0016566 GO:0045746 GO:0000122 GO:0048190 GO:0016360 GO:0005515 GO:0007424 GO:0000902 GO:0008407 GO:0035290 GO:0016044 GO:0007366 GO:0016565 GO:0035239 GO:0007460 GO:0035289 GO:0005634 GO:0007435
gene714	GO:0030145 GO:0005524 GO:0004637 GO:0004641 GO:0005737 GO:0004644 GO:0009113 GO:0006189
gene715	GO:0034960 GO:0010467 GO:0006139 GO:0005694 GO:0044446 GO:0006928 GO:0022008 GO:0005488 GO:0005634
gene716	GO:0016779 GO:0008152
gene717	GO:0004645 GO:0016763 GO:0006738
gene718	GO:0004523 GO:0005739
gene719	GO:0004497
gene720	GO:0005524 GO:0008026
gene721	GO:0016021
gene722	GO:0008121 GO:0005811 GO:0006122
gene723	GO:0007242 GO:0016310 GO:0007205 GO:0004143
gene724	GO:0008152 GO:0005515
gene725	GO:0006810 GO:0005737 GO:0008289 GO:0005215
gene726	GO:0005739
gene727	GO:0007025 GO:0007601 GO:0051082
gene728	GO:0008152 GO:0003824 GO:0005488 GO:0005811
gene729	GO:0005488 GO:0005622 GO:0009987
gene730	GO:0005737 GO:0005200 GO:0007018 GO:0005525 GO:0045298 GO:0016203 GO:0051258 GO:0003924 GO:0005874
gene731	GO:0007186 GO:0016021 GO:0005886 GO:0004989
gene732	GO:0008017 GO:0005764 GO:0005875 GO:0005874 GO:0004872 GO:0000226 GO:0015629 GO:0031396 GO:0015031 GO:0005794 GO:0005886
gene733	GO:0007411 GO:0050807 GO:0008360 GO:0045202 GO:0006911 GO:0022416 GO:0031209 GO:0030866 GO:0005515 GO:0030031
gene734	GO:0005515 GO:0005932 GO:0006919 GO:0005794
gene735	GO:0016055 GO:0008013 GO:0019888 GO:0005524 GO:0046777 GO:0004674
gene736	GO:0008017 GO:0047497 GO:0051015 GO:0005813 GO:0051297 GO:0048487 GO:0000930 GO:0005634
gene737	GO:0005777 GO:0016740 GO:0015980 GO:0005783
gene738	GO:0035207 GO:0005515 GO:0035204 GO:0019789 GO:0006959 GO:0051246 GO:0045751 GO:0016321 GO:0019941 GO:0007352 GO:0043687 GO:0006606 GO:0005634
gene739	GO:0006013 GO:0004476
gene740	GO:0006259 GO:0005488 GO:0017117 GO:0017116
gene741	GO:0042975 GO:0005829 GO:0032556 GO:0005739 GO:0004170 GO:0030547 GO:0006226 GO:0046081 GO:0005634
gene742	GO:0004623 GO:0006979 GO:0005764 GO:0045454 GO:0055114 GO:0009395 GO:0051920 GO:0031410 GO:0005634
gene743	GO:0016787
gene744	GO:0004736 GO:0006094 GO:0005811 GO:0005759 GO:0005524 GO:0009374
gene745	GO:0005971 GO:0009263 GO:0006260 GO:0005515 GO:0055114 GO:0005524 GO:0051259 GO:0005829 GO:0004748
gene746	GO:0016757
gene747	GO:0005856 GO:0005515 GO:0016043 GO:0005737
gene748	GO:0034960 GO:0031323 GO:0010468 GO:0048468 GO:0044424 GO:0051179 GO:0044238 GO:0048477 GO:0003729
gene749	GO:0048190 GO:0007286 GO:0005741 GO:0005783 GO:0000166
gene750	GO:0003677 GO:0045449 GO:0016020
gene751	GO:0006289 GO:0003676 GO:0044428
gene752	GO:0005216
gene753	GO:0005488
gene754	GO:0016020
gene755	GO:0046500 GO:0046498 GO:0017174 GO:0046655 GO:0016594 GO:0005634 GO:0005829 GO:0006555
gene756	GO:0009987 GO:0030054 GO:0016607 GO:0005737
gene757	GO:0016059 GO:0004435 GO:0051482 GO:0005624 GO:0030384 GO:0008377 GO:0016027 GO:0006651 GO:0009649 GO:0005096 GO:0019722 GO:0046673 GO:0008654 GO:0007608 GO:0008344
gene758	GO:0005089 GO:0008078 GO:0008360 GO:0051225 GO:0050770 GO:0000915 GO:0007443 GO:0045184 GO:0007155 GO:0007422 GO:0007111 GO:0007110 GO:0005634
gene759	GO:0007411 GO:0016321 GO:0007498 GO:0050789 GO:0048598 GO:0007507 GO:0009887 GO:0005605 GO:0007422
gene760	GO:0006730 GO:0004013 GO:0005488
gene761	GO:0045254 GO:0006090 GO:0005811 GO:0003700 GO:0003824 GO:0006355
gene762	GO:0006461 GO:0003676 GO:0031202 GO:0005681 GO:0005515 GO:0030532 GO:0000398
gene763	GO:0006468 GO:0005840 GO:0005524 GO:0007165 GO:0004674
gene764	GO:0005488 GO:0016740 GO:0044237
gene765	GO:0005488 GO:0004345 GO:0055114 GO:0006098
gene766	GO:0004089
gene767	GO:0004683 GO:0046777 GO:0060048 GO:0006816 GO:0048786 GO:0008049 GO:0007616 GO:0005737 GO:0045211 GO:0030425 GO:0007528 GO:0051489 GO:0030424 GO:0007268 GO:0030315 GO:0005516 GO:0005634 GO:0005524 GO:0005954
gene768	GO:0005737 GO:0004814 GO:0006420 GO:0005524
gene769	GO:0005887 GO:0006727 GO:0005395 GO:0043190
gene770	GO:0004407 GO:0016575 GO:0000118 GO:0008134 GO:0005737 GO:0006350 GO:0005886
gene771	GO:0007548 GO:0031626 GO:0051291 GO:0008270 GO:0005625 GO:0004871 GO:0031597 GO:0043171 GO:0043559 GO:0005615 GO:0051603 GO:0009986 GO:0045861 GO:0004222 GO:0042447 GO:0005524 GO:0050435 GO:0016887 GO:0007165 GO:0051289 GO:0042803 GO:0005782 GO:0005634
gene772	GO:0016787 GO:0005829
gene773	GO:0016575 GO:0016787 GO:0005634
gene774	GO:0008541 GO:0006508 GO:0004175
gene775	GO:0007595 GO:0030176 GO:0006656 GO:0006637 GO:0030879 GO:0005624 GO:0002071 GO:0008780 GO:0003841 GO:0019432 GO:0046339 GO:0004366 GO:0040014
gene776	GO:0003730 GO:0050821 GO:0006978 GO:0005634 GO:0005829 GO:0006977 GO:0000166
gene777	GO:0005743 GO:0006810 GO:0016021 GO:0015300
gene778	GO:0006468 GO:0005524 GO:0004674 GO:0051301
gene779	GO:0051246 GO:0019787 GO:0043687
gene780	GO:0007419 GO:0016055 GO:0004871 GO:0007186 GO:0007507 GO:0014045 GO:0019991 GO:0005834 GO:0030866 GO:0008356 GO:0003924 GO:0001737 GO:0005525
gene781	GO:0005737 GO:0005515 GO:0007165 GO:0016020
gene782	GO:0009987
gene783	GO:0006633 GO:0042811 GO:0004768 GO:0005811 GO:0005506 GO:0055114 GO:0016021 GO:0005783 GO:0006723
gene784	GO:0004674 GO:0046872 GO:0003677 GO:0005524 GO:0006350 GO:0006468
gene785	GO:0005515 GO:0044464
gene786	GO:0004842 GO:0000151 GO:0016567
gene787	GO:0006357 GO:0006367 GO:0016538 GO:0019908 GO:0016455 GO:0005515 GO:0000082 GO:0000119
gene788	GO:0016568 GO:0019941 GO:0006350 GO:0005634
gene789	GO:0005829 GO:0051436 GO:0004175 GO:0005730 GO:0031145 GO:0051437 GO:0005515 GO:0008541
gene790	GO:0043565 GO:0005634 GO:0048256 GO:0008409 GO:0006281
gene791	GO:0006260 GO:0046872 GO:0003899 GO:0005515
gene792	GO:0016787 GO:0005488
gene793	GO:0005737 GO:0005643 GO:0006606 GO:0005515 GO:0008565
gene794	GO:0006260 GO:0000262 GO:0003697 GO:0000002
gene795	GO:0014075 GO:0046685 GO:0006779 GO:0004852 GO:0048037 GO:0046677 GO:0005739
gene796	GO:0046872
gene797	GO:0005654 GO:0048024 GO:0003730 GO:0007317 GO:0045727 GO:0005730 GO:0007298 GO:0030529
gene798	GO:0005515 GO:0001501 GO:0035097
gene799	GO:0060049 GO:0006952 GO:0031224
gene800	GO:0005634
gene801	GO:0007411 GO:0005488 GO:0008347 GO:0016251 GO:0006350 GO:0005634
gene802	GO:0005856 GO:0003779 GO:0007498
gene803	GO:0030170 GO:0016847 GO:0009058 GO:0008483
gene804	GO:0006954 GO:0008233 GO:0019370 GO:0005515 GO:0004463 GO:0008270 GO:0004301
gene805	GO:0005927 GO:0033627 GO:0007517 GO:0005578
gene806	GO:0016055 GO:0008022 GO:0016616 GO:0000122 GO:0051287 GO:0003714 GO:0003713 GO:0005634
gene807	GO:0005856 GO:0003779 GO:0007498
gene808	GO:0005876 GO:0035046 GO:0005813 GO:0000226 GO:0005515 GO:0007067 GO:0008104
gene809	GO:0003711 GO:0044464 GO:0006350
gene810	GO:0005762 GO:0003735 GO:0006412
gene811	GO:0048133 GO:0007179
gene812	GO:0005762 GO:0003735 GO:0006412
gene813	GO:0005737 GO:0004819 GO:0006424 GO:0006425 GO:0005524
gene814	GO:0005488 GO:0004672
gene815	GO:0030529 GO:0043229
gene816	GO:0008152 GO:0003824
gene817	GO:0046872 GO:0030425 GO:0046529 GO:0034769 GO:0004222 GO:0005886 GO:0007561 GO:0048477
gene818	GO:0017084 GO:0005743 GO:0005811 GO:0006561 GO:0004349 GO:0004350
gene819	GO:0007016 GO:0003779 GO:0005925 GO:0007155 GO:0006911 GO:0015629 GO:0005198
gene820	GO:0004502 GO:0009058 GO:0019674 GO:0016020
gene821	GO:0009987
gene822	GO:0019941
gene823	GO:0046872
gene824	GO:0003676 GO:0006397 GO:0000166
gene825	GO:0042802 GO:0030177 GO:0007249 GO:0019904 GO:0005956 GO:0008605 GO:0004674
gene826	GO:0003824 GO:0005488
gene827	GO:0005654 GO:0005515 GO:0004672 GO:0009987
gene828	GO:0019941 GO:0004842 GO:0051246 GO:0043687
gene829	GO:0006357 GO:0006367 GO:0016251 GO:0003677 GO:0003704 GO:0005669
gene830	GO:0004103 GO:0004104 GO:0007517 GO:0019695 GO:0006656 GO:0005524 GO:0033265 GO:0042803
gene831	GO:0009725 GO:0032501 GO:0050794 GO:0032502 GO:0044421 GO:0010033 GO:0009605
gene832	GO:0005737 GO:0042405 GO:0005515
gene833	GO:0046872 GO:0045747 GO:0009636 GO:0075015 GO:0008376 GO:0016020
gene834	GO:0003899 GO:0005488 GO:0005654 GO:0005736 GO:0006360
gene835	GO:0045627 GO:0005515 GO:0009968 GO:0019221 GO:0045629 GO:0007242 GO:0019941 GO:0016049
gene836	GO:0005811 GO:0004091
gene837	GO:0044464
gene838	GO:0003824
gene839	GO:0005737 GO:0016874 GO:0008641 GO:0019941 GO:0006464 GO:0005515 GO:0005524 GO:0005634
gene840	GO:0006537 GO:0045181 GO:0051536 GO:0009055 GO:0005506 GO:0010181 GO:0050660
gene841	GO:0005624 GO:0006464 GO:0007596 GO:0016021 GO:0008488
gene842	GO:0043234 GO:0001701 GO:0000185 GO:0019209 GO:0032403 GO:0030324 GO:0007179
gene843	GO:0005923 GO:0005198
gene844	GO:0008270 GO:0006355 GO:0043565 GO:0003700 GO:0003707 GO:0032502 GO:0005634
gene845	GO:0008152 GO:0016627 GO:0005739
gene846	GO:0051287 GO:0005811 GO:0055114 GO:0006096 GO:0004365
gene847	GO:0043044 GO:0045941 GO:0008094 GO:0005515 GO:0031491 GO:0008026 GO:0007517 GO:0035076 GO:0048813 GO:0006355 GO:0016251 GO:0016584 GO:0005667 GO:0016589 GO:0016590 GO:0003677 GO:0008623 GO:0042766 GO:0006334 GO:0035060 GO:0042752 GO:0005524 GO:0003678
gene848	GO:0009987 GO:0050789 GO:0044424
gene849	GO:0017051
gene850	GO:0016740
gene851	GO:0004839 GO:0008047 GO:0043008 GO:0016567 GO:0008022 GO:0005634 GO:0046982
gene852	GO:0044464 GO:0009987
gene853	GO:0007427 GO:0008307 GO:0000146 GO:0042623 GO:0005863 GO:0042803 GO:0030241 GO:0006936
gene854	GO:0000278 GO:0016319 GO:0050770 GO:0017017 GO:0010591 GO:0008064 GO:0008330 GO:0048749
gene855	GO:0005784 GO:0005515 GO:0006613 GO:0016021 GO:0005829
gene856	GO:0016798
gene857	GO:0005488 GO:0004656 GO:0008152 GO:0016222
gene858	GO:0046654 GO:0048072 GO:0003934 GO:0009880 GO:0006729 GO:0006728 GO:0048067 GO:0035185 GO:0008363 GO:0005737
gene859	GO:0006071 GO:0004370 GO:0005741 GO:0000166
gene860	GO:0040008 GO:0031011 GO:0016568 GO:0003678 GO:0016363 GO:0006310 GO:0006357 GO:0007283 GO:0051301 GO:0035267 GO:0005524 GO:0016887 GO:0030111 GO:0007067 GO:0042127 GO:0003713 GO:0005737 GO:0016020
gene861	GO:0030054 GO:0009987
gene862	GO:0016757
gene863	GO:0005488
gene864	GO:0004849 GO:0008152 GO:0005524 GO:0016773 GO:0006911
gene865	GO:0017177
gene866	GO:0005488
gene867	GO:0005975 GO:0042132
gene868	GO:0030036 GO:0007165 GO:0005515 GO:0007498
gene869	GO:0005737 GO:0006413 GO:0003723 GO:0003743
gene870	GO:0000718 GO:0001673 GO:0048873 GO:0007126 GO:0005856 GO:0000794 GO:0051276 GO:0030097 GO:0006261 GO:0000724 GO:0006297 GO:0016605 GO:0005515 GO:0003697 GO:0008284 GO:0005737 GO:0001701 GO:0003682 GO:0005662
gene871	GO:0009436 GO:0008453 GO:0004760 GO:0005811 GO:0005777 GO:0005759
gene872	GO:0005604 GO:0048598 GO:0009887 GO:0009888
gene873	GO:0005763 GO:0003735 GO:0005515
gene874	GO:0005737 GO:0005625 GO:0006376 GO:0005488 GO:0005634
gene875	GO:0006468 GO:0005654 GO:0016301 GO:0051597 GO:0014074 GO:0045597 GO:0010243 GO:0051412 GO:0031100 GO:0033197 GO:0045471 GO:0001547 GO:0031670 GO:0032570 GO:0005829 GO:0034097 GO:0051726 GO:0005813 GO:0042493 GO:0016538 GO:0032403 GO:0000307 GO:0001889 GO:0006270 GO:0032355
gene876	GO:0008026 GO:0003676 GO:0005524 GO:0005634 GO:0006396
gene877	GO:0005488 GO:0045087 GO:0004386 GO:0008063 GO:0006963
gene878	GO:0046872
gene879	GO:0045931 GO:0005829 GO:0005625 GO:0042149 GO:0006529 GO:0004066 GO:0043066
gene880	GO:0005829 GO:0003921 GO:0006541 GO:0003922 GO:0019899 GO:0005524 GO:0006177 GO:0009113
gene881	GO:0016021 GO:0005789
gene882	GO:0006367 GO:0000718 GO:0006468 GO:0005654 GO:0008022 GO:0004693 GO:0008283 GO:0030521 GO:0051301 GO:0000079 GO:0008353 GO:0003713 GO:0006368 GO:0007126 GO:0045944 GO:0005524 GO:0050681
gene883	GO:0005737 GO:0005730 GO:0006915 GO:0019941 GO:0004842 GO:0051246 GO:0043687
gene884	GO:0007275 GO:0009987
gene885	GO:0003824
gene886	GO:0005737 GO:0005625 GO:0006428 GO:0004822 GO:0000166
gene887	GO:0016740
gene888	GO:0016887 GO:0005524 GO:0033667 GO:0006911
gene889	GO:0000278 GO:0030174 GO:0030261 GO:0006355 GO:0006268 GO:0042555 GO:0043138 GO:0003677 GO:0005524 GO:0000785 GO:0016887 GO:0005515 GO:0043066 GO:0003682
gene890	GO:0006260 GO:0003689 GO:0006297 GO:0005524 GO:0005515 GO:0005654 GO:0005663
gene891	GO:0003677
gene892	GO:0009987
gene893	GO:0004653 GO:0005529 GO:0030145 GO:0005795 GO:0009312 GO:0016021
gene894	GO:0048096 GO:0007517 GO:0016818 GO:0007409 GO:0048813 GO:0016251 GO:0006911 GO:0003713 GO:0007474 GO:0048477 GO:0035172 GO:0035060
gene895	GO:0016787
gene896	GO:0005737 GO:0005515 GO:0008180
gene897	GO:0003824
gene898	GO:0006807 GO:0016810 GO:0005739
gene899	GO:0006260 GO:0003689 GO:0005663
gene900	GO:0017059 GO:0016740 GO:0008152
gene901	GO:0005515
gene902	GO:0003676
gene903	GO:0007391 GO:0008258 GO:0046329 GO:0031252 GO:0008270 GO:0009880
gene904	GO:0001525 GO:0002726 GO:0001841 GO:0004708 GO:0005515 GO:0000186 GO:0007179 GO:0032743 GO:0005829 GO:0043123 GO:0050852 GO:0007250 GO:0004709 GO:0050870 GO:0046330 GO:0007252 GO:0005524 GO:0043066
gene905	GO:0005737 GO:0003676 GO:0004824 GO:0006430 GO:0005524
gene906	GO:0000084 GO:0006357 GO:0006915 GO:0005667 GO:0008544 GO:0003700 GO:0003713 GO:0045893 GO:0008283
gene907	GO:0008278 GO:0042802 GO:0005524 GO:0000279 GO:0007062 GO:0005925 GO:0016887 GO:0006974
gene908	GO:0005840 GO:0003735 GO:0006412
gene909	GO:0030174 GO:0008270 GO:0007049 GO:0006355 GO:0006268 GO:0042555 GO:0043138 GO:0003677 GO:0005524 GO:0000785 GO:0016887 GO:0005515 GO:0005656 GO:0006267 GO:0003682
gene910	GO:0005488
gene911	GO:0016787 GO:0005488
gene912	GO:0004871 GO:0008180 GO:0006911 GO:0003714 GO:0007165 GO:0045892 GO:0008283 GO:0005737 GO:0030182 GO:0006366
gene913	GO:0032502
gene914	GO:0009987
gene915	GO:0042023 GO:0006270 GO:0003677 GO:0043138 GO:0007052 GO:0005524 GO:0005634
gene916	GO:0015672 GO:0035158 GO:0008360 GO:0000166 GO:0035159 GO:0019991 GO:0009612 GO:0015078 GO:0046872 GO:0008340 GO:0005391 GO:0001700 GO:0005918 GO:0005889 GO:0005890 GO:0009266 GO:0005634 GO:0008152 GO:0050905 GO:0001894 GO:0008344
gene917	GO:0005840 GO:0003735 GO:0006412
gene918	GO:0005488
gene919	GO:0006094 GO:0006633 GO:0004807 GO:0006098 GO:0006096
gene920	GO:0008152 GO:0003824
gene921	GO:0003676 GO:0005524 GO:0008026
gene922	GO:0042539 GO:0006885 GO:0006814
gene923	GO:0005840 GO:0003735 GO:0006412
gene924	GO:0005829 GO:0006164 GO:0005739 GO:0005730 GO:0046872 GO:0009058 GO:0004637 GO:0005515 GO:0000166 GO:0004641 GO:0004644
gene925	GO:0001764 GO:0016358 GO:0030900 GO:0004674 GO:0005515 GO:0007165 GO:0030553 GO:0005794 GO:0006468
gene926	GO:0009058 GO:0016779
gene927	GO:0006412 GO:0000786 GO:0007264 GO:0003735 GO:0003677 GO:0006334 GO:0005811 GO:0022625 GO:0005525
gene928	GO:0000910 GO:0016021 GO:0005874 GO:0042626 GO:0045298 GO:0007052 GO:0051258 GO:0007094 GO:0005524 GO:0007018 GO:0005515 GO:0019730 GO:0003924 GO:0005819 GO:0005200 GO:0005811 GO:0005525
gene929	GO:0009653 GO:0005515 GO:0007275 GO:0007015 GO:0043229 GO:0030054 GO:0043933
gene930	GO:0006123 GO:0005743 GO:0016021 GO:0004129
gene931	GO:0005576 GO:0004568 GO:0008061 GO:0043169 GO:0006032
gene932	GO:0008431
gene933	GO:0009060 GO:0005743 GO:0005515 GO:0006119 GO:0005634
gene934	GO:0051179 GO:0007293 GO:0045172 GO:0007611 GO:0030154 GO:0048513 GO:0030725
gene935	GO:0004386
gene936	GO:0030528 GO:0005634
gene937	GO:0005840 GO:0003735 GO:0006412 GO:0000166
gene938	GO:0008237
gene939	GO:0005811 GO:0006635 GO:0005739
gene940	GO:0030060 GO:0005488 GO:0005743 GO:0055114 GO:0006108 GO:0006099 GO:0006096 GO:0005759
gene941	GO:0009987
gene942	GO:0005975 GO:0016798
gene943	GO:0035121 GO:0005730 GO:0043473 GO:0007507 GO:0014032 GO:0005515 GO:0001756 GO:0005737 GO:0006350
gene944	GO:0001666 GO:0016321 GO:0007498 GO:0032837 GO:0004674 GO:0007100 GO:0043060 GO:0007094 GO:0005524 GO:0000705 GO:0006096 GO:0004332 GO:0006468
gene945	GO:0000022 GO:0003735 GO:0022625 GO:0006412
gene946	GO:0005524 GO:0006950
gene947	GO:0001525 GO:0046961 GO:0008553 GO:0006933 GO:0046933 GO:0051453 GO:0005743 GO:0042288 GO:0009986 GO:0045261 GO:0006629 GO:0015986 GO:0043499 GO:0005886 GO:0005524
gene948	GO:0006120 GO:0005747 GO:0003954
gene949	GO:0005488
gene950	GO:0008559 GO:0043190
gene951	GO:0005840 GO:0003735 GO:0006412
gene952	GO:0005488 GO:0050896
gene953	GO:0016798 GO:0008152
gene954	GO:0003729 GO:0005730 GO:0003735 GO:0006414 GO:0022627 GO:0033119 GO:0005515
gene955	GO:0005488 GO:0048856 GO:0007275 GO:0044424
gene956	GO:0000022 GO:0003735 GO:0005811 GO:0022625 GO:0006412
gene957	GO:0001539 GO:0009288 GO:0005509
gene958	GO:0006096 GO:0004619
gene959	GO:0016787 GO:0043167
gene960	GO:0005488 GO:0048513 GO:0030017
gene961	GO:0005737 GO:0050848 GO:0006874 GO:0032781 GO:0005509 GO:0005634
gene962	GO:0007018 GO:0043234 GO:0005525 GO:0005515 GO:0051258 GO:0005198 GO:0003924 GO:0005874
gene963	GO:0008553 GO:0046933 GO:0000221 GO:0015986 GO:0046961
gene964	GO:0008097 GO:0003735 GO:0005515 GO:0022625 GO:0006412
gene965	GO:0008241 GO:0004180 GO:0005576 GO:0006508 GO:0016020 GO:0008270 GO:0008237
gene966	GO:0005840 GO:0003735 GO:0006412
gene967	GO:0030431 GO:0005788 GO:0016887 GO:0005811 GO:0016246 GO:0005524 GO:0005783 GO:0009408
gene968	GO:0004470 GO:0046872 GO:0055114 GO:0006108 GO:0051287 GO:0016616
gene969	GO:0006412 GO:0006511 GO:0006355 GO:0003735 GO:0006325 GO:0022627 GO:0042254 GO:0005515 GO:0006950 GO:0005634 GO:0006464
gene970	GO:0005839 GO:0006511 GO:0005634 GO:0005829 GO:0004298
gene971	GO:0048869 GO:0048705 GO:0005578 GO:0044464
gene972	GO:0004004 GO:0003676 GO:0000381 GO:0007052 GO:0005524 GO:0005681 GO:0006406 GO:0031202
gene973	GO:0005524 GO:0006950 GO:0005634
gene974	GO:0004129 GO:0005751 GO:0009055 GO:0030234 GO:0005792 GO:0005811 GO:0006123 GO:0008340
gene975	GO:0008017 GO:0008354 GO:0005875 GO:0007399
gene976	GO:0009987 GO:0050896 GO:0005515 GO:0048513 GO:0065007 GO:0005578 GO:0044420
gene977	GO:0044237 GO:0016746
gene978	GO:0030018 GO:0005200 GO:0006468 GO:0008307 GO:0004687 GO:0007498
gene979	GO:0016787
gene980	GO:0007018 GO:0043234 GO:0005525 GO:0051258 GO:0005198 GO:0003924 GO:0005874
gene981	GO:0005840 GO:0003735 GO:0003723 GO:0005829 GO:0006414
gene982	GO:0003735 GO:0005811 GO:0022627 GO:0006412
gene983	GO:0006412 GO:0005840 GO:0004004 GO:0003676 GO:0003735 GO:0005524 GO:0005681 GO:0000398 GO:0031202
gene984	GO:0008137 GO:0005747 GO:0006120 GO:0005759 GO:0005811
gene985	GO:0006412 GO:0015078 GO:0006139 GO:0003824 GO:0044424
gene986	GO:0009987 GO:0048705 GO:0050789 GO:0051216 GO:0005578 GO:0060348 GO:0044420
gene987	GO:0030528 GO:0003735 GO:0015934 GO:0006412
gene988	GO:0003735 GO:0015934 GO:0006412
gene989	GO:0030431 GO:0005788 GO:0016887 GO:0005811 GO:0016246 GO:0005524 GO:0005783 GO:0009408
gene990	GO:0006468 GO:0000003 GO:0016062 GO:0016060 GO:0009792 GO:0040010 GO:0051383 GO:0007052 GO:0051533 GO:0016028 GO:0005509 GO:0032036 GO:0051726 GO:0005513 GO:0043277 GO:0042981 GO:0016061 GO:0016477 GO:0000922
gene991	GO:0006869 GO:0005576 GO:0005319 GO:0008289 GO:0016055
gene992	GO:0005811 GO:0006099 GO:0051539 GO:0003994 GO:0005739
gene993	GO:0006508 GO:0004252
gene994	GO:0003702 GO:0005634 GO:0006355
